100	 100	 3     2	  0.0100000000	0	 0.5452545455 	0.0017592062 	-nan(ind)  1	 0.3364942149 	0.0014557373 	-nan(ind)  2	 0.1394283314 	0.0010749651 	-nan(ind)  3	 0.8132531860 	0.0210308595 	0.1314944498  
100	 100	 3     2	  0.0000000000	0	 0.5471909091 	0.0021006530 	-nan(ind)  1	 0.3392719008 	0.0017197522 	-nan(ind)  2	 0.1418718598 	0.0012972435 	-nan(ind)  3	 0.8129559197 	0.0237188054 	-nan(ind)  
